"http://www.ontologydesignpatterns.org/cp/owl/fsdas/climaticzone.owl#AquaticResource";"['0a724591f502dd1ddc8fd0c8394f490b', '425f18998a2b708d3d0b6f83a1d3a3ab', 'c926d22eb49788382ffc87a5942f7fb3', 'ecf42f405581b772539158a819612080', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://aims.fao.org/aos/v1.0/hasDisease";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/sequence.owl#follows";"['5a42c8d0f90cf4339dca0f0e124a0732', '5f8290c06e0043674472fb0df9eef099', '7c1588f8809aad86ced6aff566885e08', '9026455f8b90f16c8b3c85c846dc5fb9', 'a1262af7bdd51f5290720ee369f065d6', 'd7139aa44999dcbc08cab5136577bbd0', 'ffd92acef6c18ca28b469db3acb5d191']"
"http://www.ontologydesignpatterns.org/cp/owl/basicplanexecution.owl#isParticipantInAction";"['47d0bd12dda7329bd23ff6fe59c7e037']"
"http://www.ontologydesignpatterns.org/cp/owl/eventprocessing.owl#refersToEventObjectComponent";"[]"
"http://ontologydesignpatterns.org/ekp/owl/EthnicGroup.owl#linksToTown";"[]"
"http://www.cs.ubbcluj.ro/~ivpop/ontologies/oopmetrics.owl#hasMention";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/invoice.owl#Context";"['2975cc5eb103d67c04191961ea746824']"
"http://aims.fao.org/aos/v1.0/hasCategory";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/aquaticresourceobservation.owl#UnspecifiedHorizontalDistribution";"['c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.ontology.se/odp/content/owl/Action#Implemented_action";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/aquaticresourceobservation.owl#Polar";"['c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.mondeca.com/system/conceptterms#hasForSimpleNonPreferredTerm";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/rtmsmapping.owl";"['c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/specieshabitat.owl#BottomType";"['7e5492d7f08910dacb3872932c74a529', 'c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://delicias.dia.fi.upm.es/ontologies/SimpleOrAggregated.owl#ObjectByCardinality";"[]"
"http://aims.fao.org/aos/v1.0/hasAntonym";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/catchrecord.owl#referenceYear";"['c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/resourceabundanceobservation.owl#ResourceAbundanceObservation";"['0a724591f502dd1ddc8fd0c8394f490b', 'c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.ontologydesignpatterns.org/cp/owl/list.owl#firstItemOf";"[]"
"http://descartes-core.org/ontologies/mt/1.0/MaterialTransformationPattern#hasCatalyst";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/aquaticresourceobservation.owl#GeoForm";"['c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.ontologydesignpatterns.org/cp/owl/naryparticipation.owl#NaryParticipation";"['d6903d007caa070cb2586baf3c35bb8f']"
"http://ontologydesignpatterns.org/schemas/cpannotationschema.owl";"['ed4586d2d49e106e9409d6cc0eeae835', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/informationrealization.owl";"['10be79997aec478afcb486e5986a206a', '1e38d0dee1bfbe48ff4579756b283721', '22530adf85ef42af7b1924b8ab0c5bb8', '2b386831d805c606f206304cad3e9379', '37e53282f58f126ebeb2e251572b45e7', '6b82943493741a0f956d7e0d487b8a1e', '7bc3751ffb1159a40631590633136133', '7c1588f8809aad86ced6aff566885e08', '7c71b10046805dc486cf71431721ea93', '82aa0c6d0638d2577e4d21679009da91', 'bdb6b0953b51e3f7271c42ebed473ab0', 'ed4586d2d49e106e9409d6cc0eeae835', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/gearvessel.owl#VesselType";"['14cc0895943d62b1435fa769ac328b80', '8cedb932c0327d652cffc1b0619838f8', 'a1262af7bdd51f5290720ee369f065d6', 'c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.ontologydesignpatterns.org/cp/owl/intensionextension.owl";"['1e38d0dee1bfbe48ff4579756b283721', '63eaa650527d88636037e4c2bcbc1c0d', 'bdb6b0953b51e3f7271c42ebed473ab0']"
"http://aims.fao.org/aos/v1.0/includesFamily";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/topic.owl#isCoreConceptFor";"['1fa895674e5cf4f62b69c97e90c9c07d']"
"http://www.ontologydesignpatterns.org/cp/owl/invoice.owl#Selling";"['2975cc5eb103d67c04191961ea746824']"
"http://ontologydesignpatterns.org/ekp/Airline.owl#hasAircraft";"[]"
"http://www.ontology.se/odp/content/owl/CommunicationEvent#hasEventStatus";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/timeindexedpartof.owl#TimeIndexedPartOf";"['8d827d59f061abbb7a07de2ad712348a']"
"http://www.ontologydesignpatterns.org/cp/owl/agentrole.owl";"['1e38d0dee1bfbe48ff4579756b283721', '2fa677db9a70f27ec83ba54af00fff18', '47d0bd12dda7329bd23ff6fe59c7e037', '50fd96f068484ef8e6cf8974f8ecf2bf', '5d080bbaba272b2e08a186d1820f1dc5', '7bc3751ffb1159a40631590633136133', '7c1588f8809aad86ced6aff566885e08', 'a64b202ed6035bcfab2df3011d5c994f', 'cba26b97885972801e98415392116d0e']"
"http://www.ontology.se/odp/content/owl/Action#Action_status";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/aquaticresources.owl";"['0a724591f502dd1ddc8fd0c8394f490b', '1e38d0dee1bfbe48ff4579756b283721', '40cf4314afed62090a6dd3f0eb2f53e0', '425f18998a2b708d3d0b6f83a1d3a3ab', '7257e0da250737f2af76220ce65c0d71', '7bc3751ffb1159a40631590633136133', '7c1588f8809aad86ced6aff566885e08', '7e5492d7f08910dacb3872932c74a529', 'b5645a949067b03fd509a892e5ed7a80', 'c6a863769b3251ab0475fbd5b585395e', 'c926d22eb49788382ffc87a5942f7fb3', 'd2d1fdcb05da6eadc2f9b0e27e1af473', 'ecf42f405581b772539158a819612080', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://aims.fao.org/aos/v1.0/sameAs";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://descartes-core.org/ontologies/mt/1.0/MaterialTransformationPattern#hasInput";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/parameter.owl#isParameterFor";"['aaad7d1f31737fdde58b4db682f6a901']"
"http://www.cs.ubbcluj.ro/~ivpop/ontologies/oopmetrics.owl#hasPackage";"[]"
"http://aims.fao.org/aos/v1.0/isSubprocessOf";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://aims.fao.org/aos/v1.0/pestOf";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/situation.owl#hasSetting";"['0578ffc9a1f0071806d9bef389230efe', '0a724591f502dd1ddc8fd0c8394f490b', '385d0e4181373dd9a3b04c501fdf40af', '47d0bd12dda7329bd23ff6fe59c7e037', '4db7c55532638154f2f1c97b608e6c09', '4e833d590500d83e59d901ee376d1188', '7bc3751ffb1159a40631590633136133', 'adf7d9d20682b516a46e57349c3528f3', 'bdb6b0953b51e3f7271c42ebed473ab0', 'c926d22eb49788382ffc87a5942f7fb3', 'd6903d007caa070cb2586baf3c35bb8f', 'd98482c48a13de4852291ea3a01216ba', 'ec2ea3b196ea79bd52a50329cf6a6abe', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.loa-cnr.it/ontologies/DUL.owl#isEventIncludedIn";"['0578ffc9a1f0071806d9bef389230efe', '7c1588f8809aad86ced6aff566885e08', '7d38b227b89fb7a9418e76116c2ffe56', '92951019e2b566b4b8ff6709163a9990', '97da2ba9605465068680526ba129c562', 'ae3ddcbe2bbd984e9088a17f82a8aa30', 'c926d22eb49788382ffc87a5942f7fb3', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/region.owl";"['0578ffc9a1f0071806d9bef389230efe', '1e38d0dee1bfbe48ff4579756b283721', '2a8040f8de0e317d91904814e42a50ab', '47d0bd12dda7329bd23ff6fe59c7e037', '8f8f60c8efaafde59630d3a1a3a9401b', 'a3c90076a622bc0ea00f001dbe0fc016', 'a64b202ed6035bcfab2df3011d5c994f']"
"http://www.ontologydesignpatterns.org/cp/owl/timeindexedpersonrole.owl#Person";"['5d080bbaba272b2e08a186d1820f1dc5']"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/speciesconditions.owl";"['c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/aquaticresources.owl#canOccurIn";"['7bc3751ffb1159a40631590633136133', 'c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://aims.fao.org/aos/v1.0/isPortionOf";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/naryparticipation.owl";"['1e38d0dee1bfbe48ff4579756b283721', 'd6903d007caa070cb2586baf3c35bb8f']"
"http://www.ontologydesignpatterns.org/cp/owl/price.owl#hasPrice";"['67bc835cf266949ad66428a30f80ad84']"
"http://ontologydesignpatterns.org/ekp/owl/EthnicGroup.owl#linksToEthnicGroup";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/partof.owl";"['0b45a06e70549500d014de927f3a8e8c', '1e38d0dee1bfbe48ff4579756b283721', '1fa895674e5cf4f62b69c97e90c9c07d', '5a7bd0a73da5849386f4c67f6e45458d', '5f8290c06e0043674472fb0df9eef099', '7af237fe37029d3b468e0acdf9639670', '823cda345876b8a44502f179482577af', '8d827d59f061abbb7a07de2ad712348a']"
"http://www.ontologydesignpatterns.org/cp/owl/move.owl#PhysicalObject";"[]"
"http://aims.fao.org/aos/v1.0/isMeansFor";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/persons.owl#introduces";"['7c1588f8809aad86ced6aff566885e08']"
"http://ontologydesignpatterns.org/ekp/owl/EthnicGroup.owl#linksToPresident";"[]"
"http://www.cs.ubbcluj.ro/~ivpop/ontologies/oopmetrics.owl#hasTag";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/transition.owl#isProcessIncludedIn";"['8f8f60c8efaafde59630d3a1a3a9401b']"
"http://www.mondeca.com/system/conceptterms#Concept";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/typesofentities.owl#Abstract";"['2be91bb89e1272dc4b6c654529d7f6e9']"
"http://aims.fao.org/aos/v1.0/hasBreedingMethod";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/controlflow.owl#AbstractMergingTask";"['ffd92acef6c18ca28b469db3acb5d191']"
"http://aims.fao.org/aos/v1.0/hasDate";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/aquaticresourceobservation.owl#ofBottomType";"['c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.ontologydesignpatterns.org/cp/owl/linnaeantaxonomy.owl#hasDirectLowerRank";"['89ff8223b90848bfc795707d197e73bd']"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/aquaticresourceobservation.owl#stdExploitationStateOfObservation";"['c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.ontology.se/odp/content/owl/CommunicationEvent#purposeOfEvent";"[]"
"http://www.ontology.se/odp/content/owl/CommunicationEvent#relationshipIncludes";"[]"
"http://www.ontology.se/odp/content/owl/CommunicationEvent#fax";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/aquaticresourceobservation.owl#IntermediateStdAbundanceLevel";"['c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/verticaldistribution.owl#hasResource";"['c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://aims.fao.org/aos/v1.0/hasStatus";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/eventprocessing.owl#isEventObjectComponentOf";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/coparticipation.owl";"['1e38d0dee1bfbe48ff4579756b283721', '5f8290c06e0043674472fb0df9eef099']"
"http://www.ontologydesignpatterns.org/cp/owl/move.owl";"['1e38d0dee1bfbe48ff4579756b283721']"
"http://aims.fao.org/aos/v1.0/";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/persons.owl#actsThrough";"['7c1588f8809aad86ced6aff566885e08']"
"http://www.ontologydesignpatterns.org/cp/owl/timeindexedclassification.owl";"['1e38d0dee1bfbe48ff4579756b283721', '4e833d590500d83e59d901ee376d1188']"
"http://www.ontologydesignpatterns.org/cp/owl/topic.owl#nearTopicTo";"['1fa895674e5cf4f62b69c97e90c9c07d']"
"http://www.ontologydesignpatterns.org/cp/owl/typesofentities.owl";"['1e38d0dee1bfbe48ff4579756b283721', '2be91bb89e1272dc4b6c654529d7f6e9']"
"http://www.ontologydesignpatterns.org/cp/owl/transition.owl#Process";"['8f8f60c8efaafde59630d3a1a3a9401b']"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/gearspecies.owl#isCaughtBy";"['c6a863769b3251ab0475fbd5b585395e', 'c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://ontologydesignpatterns.org/ekp/owl/EthnicGroup.owl#linksToLanguage";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/aquaticresources.owl#WaterArea";"['40cf4314afed62090a6dd3f0eb2f53e0', '7bc3751ffb1159a40631590633136133', '7e5492d7f08910dacb3872932c74a529', 'a1262af7bdd51f5290720ee369f065d6', 'c926d22eb49788382ffc87a5942f7fb3', 'd2d1fdcb05da6eadc2f9b0e27e1af473', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.ontologydesignpatterns.org/cp/reaction.owl#hasNextEvent";"[]"
"http://www.ontology.se/odp/content/owl/CommunicationEvent#ContactMechanism";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/community.owl";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/aquaticresourceobservation.owl#ofStdExploitationState";"['c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/aquaticresourceobservation.owl#Slope";"['c926d22eb49788382ffc87a5942f7fb3', 'ed4586d2d49e106e9409d6cc0eeae835']"
"http://www.ontologydesignpatterns.org/cp/owl/move.owl#tookPlaceAt";"[]"
"http://www.ontologydesignpatterns.org/cp/owl/description.owl#Concept";"['5cd725b14ff38ceaa686b4f2036d23ea', '5f8290c06e0043674472fb0df9eef099', 'a64b202ed6035bcfab2df3011d5c994f', 'a7a9d1bdd3630b69b25f20a102378e48', 'b4d790c6fd52d1029938cbe4a1372513']"
"http://descartes-core.org/ontologies/activity/1.0/ActivityPattern#Requirement";"[]"
"http://www.mondeca.com/system/conceptterms#composes";"[]"
"http://aims.fao.org/aos/v1.0/prevents";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://aims.fao.org/aos/v1.0/hasDateLastUpdated";"['6b82943493741a0f956d7e0d487b8a1e', '70f0ac725bf6a0861e4cd0a8f6e34c35', 'f0c934c215a6991b9d1f347d71df17a1']"
"http://www.ontologydesignpatterns.org/cp/owl/fsdas/vesselwaterarea.owl";"['425f18998a2b708d3d0b6f83a1d3a3ab', 'a1262af7bdd51f5290720ee369f065d6', 'c926d22eb49788382ffc87a5942f7fb3', 'ecf42f405581b772539158a819612080', 'ed4586d2d49e106e9409d6cc0eeae835']"
